,title_g,description_g,manufacturer_g,price_g,id_g
112,intego inc internet security barrier x4 antispam edition,includes: netbarrier keep your mac safe from hackers and vandals! powerful easy-to-use and fully customizable netbarrier x4 gives you total protection from hackers and vandals. whether you are a home user or an experienced network admi,,71.75,http://www.google.com/base/feeds/snippets/17787032142812456248
113,encore software 11770 - risk ii - win 95 98,encore software 11770 : the ultimate test of strategy... - advanced map option - simultaneous turn option - race to the finish in mission based play option - superior 3-d graphics - multi-player (lan or internet) system requirements: multimedia pc ...,,7.69,http://www.google.com/base/feeds/snippets/7516347790713287981
114,microsoft windows server 2003 client additional license for devices - 5 pack (823930),microsoft windows server 2003 client additional license for devices - 5 pack brand: microsoft mpn: 823930 variant name: microsoft windows server 2003 client additional license for devices - 5 pack,,158.39,http://www.google.com/base/feeds/snippets/13582930230756997101
115,palo alto software mpd9 - palo alto marketing plan v.9.0 pro - complete product - business planning - 1 user - complete product - standard - pc,palo alto software mpd9 : marketing plan plan pro is the 1 selling marketing planning software providing everything you need to produce a profession marketing plan that gets results. cd-rom enclosed (no cd-rom with download only orders.) system ...,,149.97,http://www.google.com/base/feeds/snippets/12516109834871224117
116,902453-007-b rumba unix-hp edition - upgrade license - 1 user - volume - level b ( 5-49 ) - c,netmanage 902453-007-b : usually ships in 24 hours : : the rumba product family provides users secure access to mission-critical applications and data residing on virtually any host system from the latest windows desktops including windows xp and ...,,147.73,http://www.google.com/base/feeds/snippets/13558726664717453661
117,software cinema dvd-rom: dvdrom: photoshop cs2 fundamental techniques (training) photoshop software,dvd-rom: photoshop cs2 fundamental techniques (training) with julieanne kost software cinema - photoshop cs2 fundamental techniques - learn essential skills that will become a foundation for a creative and efficient workflow. you will gain a ...,,159.95,http://www.google.com/base/feeds/snippets/1341133658694254112
118,encore software 25005 - encore marine aquarium v.2.0 - complete product - screen saver - 1 user(s) - complete product - standard - pc mac,encore software 25005 : marine aquarium 2.0 hybrid discover the virtual fish tank phenomenon that has everyone talking! marine aquarium 2.0 delivers a stunning undersea paradise through your desktop with 26 exotic species of fish. system ...,,18.97,http://www.google.com/base/feeds/snippets/13833576505530604294
119,digital video& audio prod book,a hands-on guide to creating rich multimedia with vegas 7 software.,sony creative software,27.99,http://www.google.com/base/feeds/snippets/11954719051240282085
120,nuance communications inc. dragon ns standard v9,dragon naturallyspeaking 9 allows people to perform nearly any computing task by speaking with their pc. this innovative software supports almost all windows applications and instantly turns the natural voice into text or commands at speeds up to ...,,92.51,http://www.google.com/base/feeds/snippets/17737819843616715912
121,adobe cs3 master collection,system requirements powerpc® g4 or g5 or multicore intel processor (adobe premiere® pro encore® and soundbooth? require a multicore intel processor; adobe onlocation? cs3 is a windows application and may be used with boot camp) mac os x v.10.4.9; ...,,2499.99,http://www.google.com/base/feeds/snippets/14812439490848045578
122,strategy first inc. alliance future combat,the year is 2008. the area between iran afghanistan india and china has become the democratic republic of north dzambystan (drnd). to get financial aid from united states the drnd¹s government allowed the us military to build a top-secret ...,,16.37,http://www.google.com/base/feeds/snippets/17285189275812329124
123,adobe captivate 2 software for windows presentation software,captivate 2 software for windows the captivate 2 software for windows from adobe is a powerful application that allows you to create an interactive flash simulation of on-screen actions. this tool helps you create tutorial and training videos of a ...,,598.95,http://www.google.com/base/feeds/snippets/2919031939469503608
124,iaudioize magnetic time for pc and mac,hobby software; for pc mac media format cd listen to your emails or word documents on your ipod pda phone or any mp3 player. bring everyday information from the pc desktop to your portable audio devices in mp3 format. create your own ...,,39.99,http://www.google.com/base/feeds/snippets/18407763828897928168
125,apple final cut express hd 3.5 video editing software for mac av production software,final cut express hd 3.5 video editing software for mac the final cut express hd 3.5 video editing software for mac from apple is aimed at intermediate video editors who have outgrown imovie but aren't quite ready for final cut pro. this ...,,299.0,http://www.google.com/base/feeds/snippets/17938513699320393589
126,alfred publishing inc learn to play keyboard,for beginners of all ages. based on best selling book series from alfred publishing - teaching the world to play music since 1922! system requirements: windows: pentium or compatible 32 mb ram 30 mb hd space 640x480 16-bit color display,,7.22,http://www.google.com/base/feeds/snippets/17695920349455995837
127,ahead software 70009 - nero nero v.7.0 ultra edition -enhanced - complete product - media management/conversion - 1 user - complete product - standard - pc,ahead software 70009 : nero 7 ultra edition enhanced now offers both the pc and tv media management experience for a complete solution. with over 18 new and updated applications in one powerful piece of software nero 7 ultra edition is truly the ...,,83.97,http://www.google.com/base/feeds/snippets/17383951289144054339
128,microsoft money 2007 home and business (pc),key features: create invoices process payroll free bonus services...,,89.99,http://www.google.com/base/feeds/snippets/13078719460791292222
129,aspyr zoo tycoon 2,system requirements: macintosh computer with a g4 800mhz or faster processor using osx v. 10.2.8 or higher 256mb ram and a 32mb video card.,,38.99,http://www.google.com/base/feeds/snippets/17081837201771092975
130,apple ilife '06 family pack software av production software,ilife '06 family pack software with iphoto 6 imovie hd 6 idvd 6 garageband 3 and iweb - five client license ilife '06 (family pack) the must-have update to apple's award-winning suite of digital lifestyle applications delivers major upgrades to ...,,99.0,http://www.google.com/base/feeds/snippets/16090908477278345856
131,transfer my dvd avanquest usa,key features: dvds and movies on your ipod for video ipods...,,29.95,http://www.google.com/base/feeds/snippets/13831527178214062853
132,mavis beacon teaches typing 17 standard (pc/mac) encore,key features: over 250 lessons practice 15 minutes a day arcade-style games import mp3 files download to palm os windows and mac ...,,19.99,http://www.google.com/base/feeds/snippets/12643092178258671772
133,abacus scrapbook for windows,?scrapbooking? is one of the fastest growing hobbies. millions of people are creating ?books? of memories they can share and cherish with family and friends. these books can be printed or they can be shared digitally; through cds or via the ...,,26.14,http://www.google.com/base/feeds/snippets/17303242525950545639
134,apple ilife '06 software av production software,ilife '06 software with iphoto 6 imovie hd 6 idvd 6 garageband 3 and iweb - single client license ilife '06 the must-have update to apple's award-winning suite of digital lifestyle applications delivers major upgrades to iphoto imovie hd idvd and ...,,79.0,http://www.google.com/base/feeds/snippets/4539901557040997564
135,global marketing partners backpack journalist - honest technology,backpack journalist is a powerful digital video editing software that allows users to capture and edit audio/video and transmit it over the internet in real-time. become a reporter using only your video camera and pc. capture edit and upload your ...,,83.27,http://www.google.com/base/feeds/snippets/17395564824016755724
136,global software a2663m2h - amazing animals w/zoofari games - win 95 98 me xp/mac 8.6-9.x (classic) x v10.1 or higher,global software a2663m2h : meet your cd host henry a delightful 3-d animated lizard who will lead you through the wonderful world of the animal kingdom! the amazing animal expert notebook is packed with photos maps sounds and amazing animal facts ...,,8.79,http://www.google.com/base/feeds/snippets/3528611718110158975
137,now software nuw45e1k - now up-to-date & contact - complete product - content management - 1 user(s) - complete product - standard - pc,now software nuw45e1k : productivity is a lot like the weather. everyone talks about it but nobody does anything about it. staying organized is a continual struggle for most people. wrestling with paper planners trying all the latest handheld ...,,107.97,http://www.google.com/base/feeds/snippets/16002979675138477406
